frame,time_s,left_hip_pitch_joint,right_hip_pitch_joint,waist_yaw_joint,left_hip_roll_joint,right_hip_roll_joint,waist_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,waist_pitch_joint,left_knee_joint,right_knee_joint,left_shoulder_pitch_joint,right_shoulder_pitch_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,left_shoulder_roll_joint,right_shoulder_roll_joint,left_ankle_roll_joint,right_ankle_roll_joint,left_shoulder_yaw_joint,right_shoulder_yaw_joint,left_elbow_joint,right_elbow_joint,left_wrist_roll_joint,right_wrist_roll_joint,left_wrist_pitch_joint,right_wrist_pitch_joint,left_wrist_yaw_joint,right_wrist_yaw_joint
912,17.240000,3.472712,-6.714386,0.467090,18.912426,1.483473,6.513878,-10.790405,-0.706552,1.777618,-14.615200,-0.359220,-0.919793,-0.733582,1.687511,-0.238699,1.301626,-1.875507,6.930271,0.029186,0.282172,-0.340891,-1.027105,-0.648284,0.027060,0.024385,-0.224205,-0.166871,0.113052,-0.119457
913,17.260000,-2.717167,-1.707581,0.768118,17.814087,3.049638,5.527154,-7.982900,-1.543695,2.160119,-16.577017,1.872062,-1.513461,-1.515443,1.533252,-0.203231,0.347513,-2.165387,7.073314,0.021185,0.085464,-0.474541,-1.149608,-1.031380,0.007703,0.000360,-0.270543,-0.278260,0.004684,-0.091285
914,17.280000,-8.255115,2.342998,1.288127,18.061682,3.395308,4.891718,-6.386104,-1.681913,2.673985,-19.225418,3.165787,-1.910881,-2.201494,2.390436,-0.184119,-0.221452,-3.001500,6.981905,-0.027171,-0.066851,-0.644182,-1.336539,-1.436135,-0.019255,-0.050531,-0.344175,-0.406034,-0.009913,-0.115042
915,17.300000,-12.762714,5.256719,1.514200,19.331518,3.503426,4.476975,-5.226670,-1.714711,3.290639,-21.191208,4.446275,-2.267560,-2.700406,4.237447,-0.124787,-0.230809,-3.767012,6.937848,-0.049358,-0.105656,-0.805623,-1.546135,-1.763239,-0.015011,-0.045315,-0.426061,-0.502201,0.000439,-0.159214
916,17.320000,-16.987915,7.924859,1.930546,20.126247,4.189699,3.971012,-4.067337,-2.100180,4.087853,-22.059151,5.825512,-2.382630,-3.037382,7.064373,-0.074484,0.075539,-4.245017,6.794430,-0.034065,-0.068320,-0.917268,-1.636493,-1.915666,-0.000871,-0.006537,-0.438609,-0.503193,0.007996,-0.186230
917,17.340000,-19.852856,10.427741,2.598531,20.567488,4.690973,3.591311,-3.486260,-2.289421,4.492408,-21.248051,7.411287,-1.687292,-2.823817,10.333248,-0.017918,0.456882,-4.439882,6.419548,-0.017866,-0.003937,-0.972732,-1.392380,-1.776934,0.000381,0.037028,-0.339045,-0.415820,-0.005179,-0.182904
918,17.360000,-20.015505,11.105316,2.892641,21.222425,4.212235,3.606611,-3.439055,-1.943188,4.663596,-18.624313,8.195269,-0.494771,-1.868686,13.703993,0.035783,0.730543,-4.282328,5.892090,-0.011305,0.055565,-0.939908,-0.916487,-1.362194,0.002160,0.045131,-0.195927,-0.292315,-0.011133,-0.163874
919,17.380000,-17.821241,9.280361,2.787178,21.338327,3.184140,3.623342,-3.394635,-1.366857,5.112340,-14.558172,7.420465,0.811000,-0.593622,16.459290,0.014488,0.672671,-3.725395,4.622396,-0.003664,0.053024,-0.809466,-0.350974,-0.769340,0.003816,0.036622,-0.057638,-0.139869,-0.025204,-0.123804
920,17.400000,-13.054459,4.957813,1.968655,20.708019,1.977024,3.825598,-3.531959,-0.734283,5.683269,-9.684236,5.909045,1.863004,1.019931,17.701654,0.000029,0.416625,-2.657498,2.704859,0.019295,0.019207,-0.551968,0.165489,-0.038498,-0.010736,0.039731,0.058023,0.054785,-0.041953,-0.076384
921,17.420000,-5.975264,-0.660847,1.476256,19.104580,-1.035782,3.995605,-3.998960,0.617880,5.562640,-3.855309,3.429214,3.140279,2.331357,17.159710,-0.115405,0.227581,-1.214863,-0.437328,0.043191,-0.024278,-0.183245,0.788300,0.529094,-0.015343,0.045784,0.206125,0.205786,-0.071331,0.012049
922,17.440000,-0.355432,-3.484803,3.649152,9.433245,-10.338592,-1.957041,-1.951832,3.695283,4.880970,4.228896,-18.807804,5.708928,2.050771,19.157085,-12.576476,1.615151,0.874022,-3.341160,5.772136,0.267682,0.368158,1.401214,0.238332,-0.011397,0.026155,0.362489,0.084304,-0.018202,0.186412
923,17.460000,0.915431,-1.293642,1.977444,1.324475,-15.697150,-4.917458,0.074684,8.765603,3.017216,6.719976,-28.531420,5.383639,2.195218,21.924726,-13.877542,3.158460,1.062949,-5.024930,0.266929,0.536714,0.237729,1.126295,-0.384812,0.045724,-0.007908,0.348544,-0.115803,0.154322,0.204782
924,17.480000,1.687173,0.245228,0.968306,0.766869,-19.923676,-4.119341,0.474843,10.703711,0.823896,4.737116,-26.988758,3.967091,3.706816,18.687937,-11.494353,4.102290,-0.131483,-4.146307,-2.925976,0.933904,0.146102,0.569115,-0.056282,-0.078865,-0.004782,0.116194,-0.178025,0.136645,0.000664
925,17.500000,4.035539,-0.631868,0.324115,3.003103,-19.358427,-2.834078,0.301351,11.648550,-0.631796,5.328390,-23.721233,2.690219,3.944317,13.310667,-11.544048,4.111004,-1.189800,-2.607879,-4.235391,1.126632,-0.118891,0.054289,0.380035,-0.049194,-0.018237,-0.061142,-0.042840,0.154747,-0.114273
926,17.520000,2.959772,-1.252248,-0.835670,4.270466,-21.254223,-3.557787,-0.555053,13.619636,0.397747,3.241158,-20.797930,1.800510,3.314728,4.391482,-9.894284,3.702067,-1.318272,-0.414733,-5.251648,1.004597,-0.179957,-0.032379,0.708007,0.046631,-0.056044,-0.012550,0.095646,0.115616,-0.093209
927,17.540000,-2.227687,1.596529,-1.795257,3.732196,-24.825794,-3.999713,-1.476661,15.616396,2.251700,-1.884367,-16.300674,1.213810,2.991055,-0.692615,-6.247352,2.997860,-0.664701,0.283578,-6.167264,0.751109,-0.074322,0.206010,0.873504,0.061514,0.019521,0.140037,0.190077,0.021980,0.013119
928,17.560000,-5.536588,5.417562,-2.483400,1.592738,-23.114111,-4.668649,-0.688613,14.159372,1.745383,-3.973148,-12.003432,0.369580,2.709711,-0.230683,-2.569502,1.668751,-0.757642,0.074638,-6.837099,0.291555,-0.333561,0.033799,0.455976,0.174651,0.162124,0.100490,0.068161,0.025379,0.061521
929,17.580000,-8.944094,8.881618,-1.841725,0.013651,-20.490086,-5.606733,-0.248766,12.355223,1.132589,-5.503528,-8.523622,-0.360922,1.788866,-0.152489,1.767178,0.662673,-0.929885,-0.069447,-7.141977,0.081296,-0.420687,-0.536085,-0.059086,0.100407,0.112816,-0.074667,-0.046588,0.033548,0.022082
930,17.600000,-9.094509,9.420460,-1.834068,-0.019045,-19.499006,-6.532250,-0.059053,11.953203,0.397458,-4.177948,-7.502631,-0.972230,0.943174,-0.128202,4.998559,0.369616,-0.863384,-0.104288,-7.522045,-0.068723,-0.284066,-0.951980,-0.418342,-0.007537,0.046027,-0.242741,-0.121982,0.052089,-0.027063
931,17.620000,-6.967181,8.251318,-2.376813,-0.386582,-19.938812,-6.716548,0.139675,12.100878,-0.483026,-1.571356,-7.391507,-1.569625,0.659574,-0.076043,6.381666,0.755205,-0.848186,-0.103463,-7.961109,0.001555,-0.131848,-1.182340,-0.574551,-0.054006,-0.013422,-0.329186,-0.135051,0.051794,-0.069835
932,17.640000,-4.100179,6.003497,-2.425648,-0.608071,-20.774754,-6.448670,0.238390,11.048200,-1.147769,0.541592,-7.930384,-2.264510,0.718324,-0.062718,6.456094,1.414617,-0.808060,-0.078235,-7.882923,0.214276,-0.053632,-1.478411,-0.495276,-0.054196,-0.059049,-0.423559,-0.089361,0.076096,-0.114811
933,17.660000,-1.630336,2.514843,-2.749356,-0.665885,-21.361900,-6.046469,0.354822,10.062331,-0.890701,1.804762,-10.098207,-2.766899,0.516376,-0.107138,5.984993,1.742017,-0.888108,-0.062071,-7.922217,0.325928,-0.109974,-1.682090,-0.503763,-0.036268,-0.032542,-0.433515,-0.096493,0.113855,-0.106751
934,17.680000,0.147016,-0.871141,-2.956980,-1.255407,-20.974369,-5.956484,0.644867,9.238332,-0.041824,2.680371,-12.520607,-2.751188,0.327026,-0.167643,5.482024,1.861813,-0.953253,-0.060971,-7.892947,0.350649,-0.193018,-1.647163,-0.601695,-0.021736,-0.010154,-0.399938,-0.128947,0.111859,-0.105407
935,17.700000,1.093304,-3.726156,-2.555128,-2.387088,-20.334194,-6.394221,1.184004,8.019009,1.198610,3.370348,-14.720415,-2.292095,0.152231,-0.210520,5.606761,1.998366,-1.003642,-0.074217,-7.771156,0.372189,-0.224791,-1.428239,-0.745205,-0.024250,-0.013314,-0.357782,-0.162475,0.096032,-0.099175
936,17.720000,2.147065,-6.674628,-1.666798,-3.407324,-19.918146,-7.064146,1.621712,6.247742,2.462821,4.103795,-16.402721,-1.604304,-0.138343,-0.233088,6.610522,2.090001,-1.103385,-0.078807,-7.656101,0.350215,-0.233081,-1.181935,-0.897132,-0.017887,-0.020757,-0.310666,-0.191621,0.074215,-0.061606
937,17.740000,3.513384,-9.490754,-1.000403,-2.877873,-20.487791,-7.320925,1.276049,4.596096,3.336214,4.676841,-17.040041,-1.034816,-0.388574,-0.251293,8.504098,2.291581,-1.261521,-0.058837,-6.878044,0.332614,-0.242722,-0.980803,-1.021342,-0.006725,-0.044623,-0.245849,-0.215872,0.083970,-0.036036
938,17.760000,4.596092,-10.907232,-0.824764,-1.383178,-22.058306,-6.954380,0.627247,4.025130,3.586688,5.626075,-16.026161,-0.683903,-0.311957,-0.249356,10.818002,2.510128,-1.465796,-0.041168,-5.791095,0.344974,-0.294556,-0.797935,-0.942932,0.006232,-0.066062,-0.193427,-0.209029,0.089992,-0.023362
939,17.780000,4.383140,-9.864375,-1.213161,-0.025592,-22.992783,-5.678049,0.095039,4.418225,3.278519,5.819362,-12.891562,-0.359717,0.556416,-0.255217,13.320604,2.476352,-1.639109,-0.037875,-4.209938,0.355687,-0.375945,-0.621614,-0.489099,0.029229,-0.067385,-0.168952,-0.129720,0.064227,-0.011938
940,17.800000,3.702151,-7.343443,-2.158195,2.807533,-21.543959,-4.463452,-0.989184,4.418680,2.480933,4.971815,-7.571766,-0.091156,1.910134,-0.270653,16.063742,2.194790,-1.798481,-0.029281,-1.875417,0.378281,-0.443511,-0.482847,0.133441,0.033870,-0.044077,-0.133143,0.023769,0.038651,-0.043142
941,17.820000,5.326867,-5.848149,-5.605140,14.886244,-11.029546,3.593254,-9.161269,1.349340,1.932750,-22.398108,4.196717,-0.453991,5.437496,-15.102974,19.829273,1.362169,-3.258442,-0.151951,0.315212,0.172353,-0.728595,-0.926493,1.009385,0.067245,0.007624,-0.212267,0.179867,0.011518,-0.092289
942,17.840000,11.633964,-7.833587,-3.715569,20.158020,-5.185134,8.536669,-14.412181,0.645286,0.944390,-23.078577,4.568745,2.670470,7.017925,-6.797287,18.662031,1.557216,-3.672017,1.749423,3.113532,0.325640,-0.609689,-0.381817,1.386253,0.024197,0.050694,-0.232246,0.211268,0.161084,-0.239252
943,17.860000,11.300393,-9.129587,0.115853,20.372524,-5.048783,8.057949,-17.010805,0.495872,1.811506,-16.788605,-0.399328,4.403913,4.923993,-4.154227,8.789166,0.815943,-2.435813,3.418778,1.795814,0.128480,-0.408606,0.629517,1.261745,0.039534,0.168640,0.090268,0.398846,0.029405,-0.038136
944,17.880000,9.196080,-9.432838,3.787088,20.613148,-2.580041,8.711815,-19.173223,0.937186,2.534293,-15.307570,-3.711649,4.211256,1.648071,-0.062394,-0.530948,-0.382570,-0.417457,4.441377,-0.157868,-0.073335,0.031020,1.059418,0.338132,-0.059201,0.124082,0.306447,0.269381,-0.093817,0.155260
945,17.900000,8.555042,-9.182358,5.326806,22.217522,-1.659240,9.813240,-20.231169,0.633733,2.720645,-15.733287,-3.681995,4.950972,0.315438,2.926496,-0.531121,-0.332409,1.057156,5.331582,-0.113627,0.089860,0.459009,1.096624,-0.321982,-0.115493,-0.015588,0.306332,0.025299,-0.074054,0.218565
946,17.920000,7.645899,-10.774961,2.057625,22.721653,-3.500272,9.553299,-15.110135,1.772319,3.693475,-14.840453,-6.387395,3.512901,0.194367,4.288613,-0.400542,1.517755,-0.164929,4.997809,-0.086330,0.513377,0.174614,0.458002,-0.684617,-0.098543,-0.127572,0.105532,-0.234098,0.042725,0.097742
947,17.940000,7.205797,-11.314767,1.475533,23.014582,-3.712344,8.840150,-14.101666,1.772541,3.673919,-14.391665,-5.754712,1.518684,-0.152009,4.510050,-0.435586,2.809894,-1.615406,5.396799,-0.053978,0.681610,-0.158122,-0.307648,-0.622691,-0.033926,-0.172400,-0.016862,-0.130865,0.110398,-0.111617
948,17.960000,7.309120,-10.546349,2.073027,20.436974,-1.066128,7.809832,-14.725939,0.405550,2.345915,-14.758921,-3.147462,0.216688,-0.670013,2.470253,-0.329947,2.494736,-2.049591,6.395423,-0.012791,0.514916,-0.266663,-0.821039,-0.561104,0.024457,-0.070587,-0.123810,-0.062201,0.168459,-0.169257
949,17.980000,3.950560,-7.274603,0.826364,18.720665,1.364195,6.643684,-11.793758,-0.622425,1.823779,-15.860828,-0.595690,-0.736568,-0.938233,0.946248,-0.231899,1.338905,-2.019842,6.848155,0.024620,0.273204,-0.357506,-0.993966,-0.706665,0.022177,0.018655,-0.199894,-0.172815,0.132420,-0.135811
950,18.000000,-1.985841,-2.437250,0.799603,17.696220,3.035075,5.645604,-8.760809,-1.488925,2.198746,-17.523851,1.778641,-1.311978,-1.550575,0.826329,-0.190204,0.351313,-2.249484,6.977360,0.029764,0.078773,-0.504801,-1.069886,-1.043142,0.013903,0.007178,-0.247728,-0.281128,0.005606,-0.104597
951,18.020000,-7.713770,1.843640,1.330389,17.843508,3.507967,4.962810,-6.925107,-1.725408,2.742011,-20.045561,3.086816,-1.719399,-2.144649,1.975372,-0.179325,-0.224102,-3.028774,6.864840,-0.013293,-0.069941,-0.666053,-1.237241,-1.403124,-0.013191,-0.045923,-0.318217,-0.388295,-0.015010,-0.119540
952,18.040000,-12.364661,4.976511,1.530762,19.035755,3.672139,4.552691,-5.557224,-1.811004,3.361099,-22.057060,4.351618,-2.014251,-2.496339,3.993810,-0.125805,-0.235139,-3.788857,6.801891,-0.039425,-0.099185,-0.816054,-1.437359,-1.674612,-0.012162,-0.047069,-0.396137,-0.475741,-0.001213,-0.158188
953,18.060000,-16.603676,7.606275,1.868288,19.664768,4.463398,4.100097,-4.284321,-2.234746,4.266307,-22.903194,5.710620,-2.060753,-2.693568,6.929192,-0.071701,0.077800,-4.241693,6.603128,-0.023647,-0.060406,-0.917114,-1.511375,-1.778719,0.004046,-0.010706,-0.407768,-0.466463,0.005594,-0.186614
954,18.080000,-19.170933,9.658046,2.418492,19.929514,5.033352,3.762839,-3.639224,-2.431655,4.790995,-21.915506,7.105018,-1.361808,-2.427614,10.197091,-0.029992,0.448544,-4.394827,6.110814,-0.003985,0.000170,-0.956761,-1.265700,-1.616087,0.004757,0.035803,-0.306109,-0.376491,-0.005995,-0.188259
955,18.100000,-18.920067,10.137141,2.649641,20.753342,4.367830,3.804518,-3.671260,-2.004301,4.795934,-19.053833,7.998930,-0.253903,-1.498413,13.503736,0.014004,0.686459,-4.270004,5.454724,0.003379,0.052276,-0.919087,-0.818947,-1.213787,-0.001180,0.049364,-0.174629,-0.264701,-0.012089,-0.160165
956,18.120000,-16.351942,8.290545,2.480923,21.042955,3.261904,3.933918,-3.791757,-1.388139,4.961840,-14.925097,7.322997,0.922440,-0.253735,16.211424,0.010170,0.654050,-3.718647,4.284236,0.010001,0.058829,-0.798210,-0.307227,-0.634612,-0.001825,0.042808,-0.051525,-0.108773,-0.028999,-0.115926
957,18.140000,-11.621796,4.218909,1.742767,20.486292,1.727290,4.164296,-3.986620,-0.578178,5.280621,-10.001022,5.780429,1.888601,1.175689,17.386826,-0.006715,0.515380,-2.568243,2.311714,0.025884,0.044405,-0.533238,0.173374,0.001426,-0.011059,0.043359,0.057907,0.077005,-0.048951,-0.063638
958,18.160000,-4.125418,-0.547052,2.535946,17.283632,-3.487344,2.166784,-3.997451,-1.622344,4.642010,-3.569663,-5.926109,3.562835,2.031586,16.724745,-6.589073,0.636196,-0.835401,-1.328716,4.338719,0.030502,-0.082552,0.760820,0.376083,-0.014904,0.054970,0.210029,0.178279,-0.078032,0.047964
959,18.180000,0.362805,-3.750943,3.714463,7.425015,-11.097705,-2.076113,-1.408059,4.872528,4.286035,4.918695,-21.306665,5.606440,1.446533,19.405445,-13.174821,1.998570,1.047900,-3.879165,5.799480,0.344857,0.372650,1.332675,-0.091086,-0.001660,-0.003486,0.345997,-0.009363,0.034392,0.204432
960,18.200000,1.073916,-1.560372,1.184085,-0.656010,-16.421240,-5.844375,0.462191,8.536935,2.750754,5.452926,-31.500517,4.509338,1.968845,21.289190,-10.799850,3.471796,0.942305,-4.883210,-1.008701,0.610311,0.214258,0.776569,-0.537941,0.039929,0.000725,0.249635,-0.169424,0.164300,0.141457
961,18.220000,2.135000,-0.753968,0.558781,0.092276,-19.052942,-3.862239,0.649823,10.647119,0.827234,4.498413,-27.096380,3.176639,3.592142,17.297361,-11.375886,4.109096,-0.261707,-3.854259,-2.994507,0.998583,0.159144,0.283325,0.004583,-0.109098,-0.003762,0.021967,-0.174646,0.127617,-0.038345
962,18.240000,4.242737,-1.228699,-0.192342,2.381927,-19.306839,-3.102097,0.388048,12.105123,-0.473736,5.556972,-23.790007,2.323173,3.904602,11.612140,-11.146702,3.934585,-1.129678,-2.244552,-4.231928,1.052358,-0.100013,-0.072860,0.437315,-0.035645,-0.021222,-0.077714,-0.011623,0.143933,-0.080790
963,18.260000,1.981069,-1.482083,-1.306778,3.860992,-21.521774,-4.181038,-1.130823,14.067470,1.186365,1.635561,-19.590740,1.659421,3.370898,1.322579,-8.275177,3.389992,-1.002210,0.026201,-5.326853,0.887970,-0.103077,-0.003813,0.783061,0.046237,-0.048918,0.006631,0.128990,0.081948,-0.039616
964,18.280000,-3.275982,2.067220,-2.448993,2.788473,-24.079121,-4.472630,-1.153353,15.226722,2.728956,-2.447060,-14.652420,0.954743,3.184137,-0.804727,-4.241910,2.653827,-0.805858,0.273559,-6.401468,0.617483,-0.178003,0.204688,0.891528,0.090524,0.077627,0.158562,0.185551,0.019933,0.030577
965,18.300000,-7.559295,7.203081,-2.436711,0.606663,-21.881756,-5.132645,-0.185850,13.557770,1.919696,-4.781809,-10.168713,0.232746,2.775105,-0.216563,-0.102261,1.350815,-0.954792,0.017303,-6.898160,0.224280,-0.429188,-0.061621,0.447015,0.173947,0.159731,0.078214,0.068698,0.029608,0.042937
966,18.320000,-10.324702,10.042844,-1.822820,-0.345986,-19.504831,-6.053240,-0.035185,12.224957,1.259545,-5.748202,-7.048600,-0.360836,1.733310,-0.153728,4.324392,0.448583,-0.980778,-0.100654,-7.207968,0.007338,-0.421474,-0.583440,-0.091913,0.079680,0.100042,-0.103859,-0.049411,0.027497,0.005797
967,18.340000,-9.933840,10.373653,-1.918199,-0.547866,-18.508759,-6.818889,0.193773,12.002259,0.387809,-3.950838,-6.134952,-0.867421,1.022463,-0.130464,7.204466,0.316523,-0.857905,-0.125668,-7.571647,-0.081559,-0.248819,-0.903048,-0.405212,-0.023274,0.022588,-0.238344,-0.113591,0.048506,-0.047786
968,18.360000,-7.493508,8.946638,-2.156661,-0.801481,-19.183931,-6.775889,0.271143,11.730785,-0.498056,-1.290861,-6.015243,-1.418323,0.805055,-0.085810,8.176576,0.984444,-0.805596,-0.113757,-7.847480,0.075678,-0.081436,-1.143404,-0.491546,-0.059194,-0.033150,-0.325408,-0.100358,0.066640,-0.078528
969,18.380000,-4.423995,6.178042,-2.101481,-0.859857,-20.425966,-6.312037,0.372068,10.414076,-0.998552,0.749159,-7.035731,-1.968592,0.698269,-0.078040,8.017111,1.695601,-0.805434,-0.083945,-7.817153,0.285494,-0.045197,-1.382406,-0.458328,-0.044982,-0.055223,-0.389361,-0.074374,0.090298,-0.104449
970,18.400000,-1.692410,2.289742,-2.456189,-0.897904,-20.980659,-5.933570,0.472677,9.451055,-0.627462,2.006873,-9.381362,-2.270605,0.380052,-0.128672,7.399309,1.914154,-0.930815,-0.065107,-7.820437,0.359163,-0.138117,-1.495129,-0.541898,-0.020663,-0.026875,-0.378414,-0.106032,0.114651,-0.100846
971,18.420000,-0.015160,-1.117764,-2.436704,-1.653559,-20.685570,-6.053846,0.846965,8.389321,0.317133,2.855644,-11.849705,-2.166282,0.111405,-0.192807,6.959372,1.989223,-0.960256,-0.064848,-7.750568,0.378176,-0.213081,-1.394864,-0.711986,-0.018657,-0.013663,-0.334038,-0.157350,0.105855,-0.112891
972,18.440000,1.093405,-4.192194,-1.739132,-2.801445,-20.242832,-6.664601,1.365732,6.780528,1.526995,3.609886,-14.041490,-1.752679,-0.235738,-0.236887,7.237743,2.069441,-0.955148,-0.075628,-7.595050,0.384917,-0.217999,-1.209057,-0.915256,-0.023934,-0.020073,-0.303854,-0.206123,0.087516,-0.095527
973,18.460000,2.604898,-7.377879,-1.046605,-3.180281,-20.274616,-7.217539,1.426440,5.087254,2.524973,4.399979,-15.442693,-1.292126,-0.511808,-0.259885,8.420531,2.182249,-1.082775,-0.069422,-7.173443,0.349245,-0.222847,-1.070153,-1.075018,-0.012297,-0.035946,-0.275001,-0.239744,0.074438,-0.054361
974,18.480000,4.232385,-9.895826,-1.082135,-1.660300,-21.151157,-7.151448,0.688304,4.298950,2.974702,5.159739,-15.229795,-1.182479,-0.538866,-0.269804,10.201221,2.470654,-1.221082,-0.044748,-5.918517,0.360338,-0.233404,-1.013194,-1.100605,-0.002505,-0.063532,-0.246134,-0.247299,0.094325,-0.034884
975,18.500000,4.512277,-9.653748,-1.297703,-0.441862,-22.103600,-6.170243,0.253381,4.295621,2.798325,5.861626,-12.892385,-1.017137,0.141927,-0.268671,12.623320,2.504627,-1.462095,-0.037858,-4.581525,0.336659,-0.325802,-0.877708,-0.689587,0.015927,-0.065633,-0.228302,-0.174446,0.082361,-0.007462
976,18.520000,4.058990,-7.614110,-2.035636,1.554879,-21.417469,-5.103528,-0.477367,4.564136,2.113580,5.448471,-8.676874,-0.710395,1.354680,-0.257454,15.316361,2.271711,-1.709477,-0.034623,-2.475342,0.359511,-0.413270,-0.741077,-0.101408,0.029903,-0.046137,-0.201648,-0.029959,0.057093,-0.032937
977,18.540000,4.701643,-6.113537,-5.759792,13.140877,-12.109478,2.017059,-8.751661,1.718705,1.597625,-21.024082,3.197123,-1.054841,4.691273,-12.850492,19.195656,1.368463,-3.207318,-3.186156,-0.623926,0.144077,-0.754775,-1.044330,0.841099,0.069258,-0.010276,-0.239245,0.157964,0.002232,-0.075463
978,18.560000,10.281221,-7.785629,-5.437812,19.140598,-5.075068,8.594727,-12.526309,0.960474,1.177014,-25.702232,4.544216,0.907008,6.894291,-8.067626,19.651754,1.336883,-3.770976,1.341561,1.155360,0.228396,-0.678993,-0.874729,1.298725,0.028925,0.045305,-0.307304,0.193983,0.135551,-0.235280
979,18.580000,10.834114,-8.636285,-0.509258,21.209398,-4.163229,8.048526,-17.039593,0.346467,1.835768,-18.458061,0.609201,3.890276,5.653769,-4.745237,10.678713,1.073847,-2.977673,2.422618,1.871722,0.235245,-0.490610,0.175411,1.326895,0.031762,0.117705,-0.113101,0.366935,0.051931,-0.108267
980,18.600000,9.214814,-9.340178,3.809532,20.742052,-2.487382,8.275014,-19.212759,0.774443,2.673708,-14.619259,-3.149849,4.313366,2.025886,0.826562,-0.096801,-0.293667,-1.061510,3.167259,-0.148812,-0.071405,-0.093487,0.975041,0.513829,0.002176,0.151895,0.279751,0.305398,-0.059399,0.124046
981,18.620000,9.540946,-9.398390,6.083543,22.208048,-1.156874,9.619580,-21.178509,0.395051,2.489438,-14.300082,-3.348783,5.624304,0.376109,5.609074,-0.688145,-0.669431,0.505935,3.925539,-0.107275,-0.015807,0.329083,1.371645,-0.219491,-0.116980,0.014768,0.384293,0.086032,-0.095788,0.209912
982,18.640000,8.579234,-10.769354,3.025886,22.424644,-2.752044,9.617806,-16.020981,1.313757,3.415850,-12.954856,-5.786162,4.528702,0.036862,7.797318,-0.364193,1.064816,0.034187,3.738725,-0.068063,0.404348,0.218880,0.910864,-0.658529,-0.120119,-0.109713,0.240474,-0.184306,0.004826,0.134702
983,18.660000,7.747753,-11.240849,1.152830,23.453833,-4.137912,9.263633,-13.297019,2.016493,3.618137,-12.639221,-6.315101,2.464902,0.347998,8.197559,-0.464101,2.728444,-1.638699,4.328722,-0.047030,0.685268,-0.189846,0.119556,-0.544455,-0.072192,-0.182422,0.093574,-0.146928,0.079533,-0.087914
984,18.680000,7.041059,-10.025433,1.983717,21.444899,-2.075731,8.327171,-13.578197,0.862538,2.465663,-12.666565,-3.635690,0.740995,-0.262321,6.546971,-0.359557,2.758785,-1.996708,5.573489,-0.015861,0.585696,-0.266608,-0.597022,-0.445026,0.031122,-0.093162,-0.069500,-0.036023,0.143939,-0.175514
